x,y,sipm_current,sipm_std,sipm_stderr,sipm_time,pd_current,pd_std,pd_stderr,pd_time
5,0.0,2.6747697366666668e-05,1.9748540116643893e-07,1.1401824952446476e-07,1772224937.559666,4.505703e-09,3.413366e-11,1.9707077789427164e-11,1772224936.403647
5,0.1,2.8097703500000003e-05,1.4789265441296563e-06,8.5385863836494e-07,1772224938.1591008,4.525146e-09,1.525658e-12,8.808390569913062e-13,1772224938.7167163
5,0.2,3.39473818e-05,9.83770302782851e-07,5.679800491324387e-07,1772224939.4221117,4.520555e-09,1.091253e-12,6.300352133039867e-13,1772224939.9911144
5,0.30000000000000004,4.414467526666667e-05,2.8462532041433013e-06,1.6432850535939699e-06,1772224940.6888623,4.516552e-09,6.2755e-13,3.6231616142994966e-13,1772224941.2725503
5,0.4,5.4070340733333335e-05,1.8852291846080068e-06,1.0884375772175715e-06,1772224941.9537575,4.51655e-09,2.440665e-12,1.409118594751698e-12,1772224942.547489
5,0.5,6.940555753333333e-05,4.346691927508561e-06,2.5095637544314414e-06,1772224943.2499735,4.512421e-09,9.038777e-13,5.218540334094998e-13,1772224943.8209472
5,0.6000000000000001,8.236318356666667e-05,2.603588408226976e-06,1.5031824683488338e-06,1772224944.5075202,4.511563e-09,1.505092e-12,8.689652713551522e-13,1772224945.0943484
5,0.7000000000000001,9.82855349e-05,4.386163818948148e-06,2.5323528615795104e-06,1772224945.7885349,4.508204e-09,5.056934e-13,2.919622206174171e-13,1772224946.3688536
5,0.8,0.00011063189833333333,3.1875389834491753e-06,1.8403264901468075e-06,1772224947.0598674,4.50735e-09,1.02592e-12,5.923151881670209e-13,1772224947.6420298
5,0.9,0.00012371740366666666,1.780336569487973e-06,1.0278777976420162e-06,1772224948.3261898,4.504991e-09,9.451192e-13,5.456648245362839e-13,1772224948.9159026
5,1.0,0.00014451070133333332,6.120365454146915e-06,3.5335946424906076e-06,1772224949.6099901,4.503283e-09,2.370794e-12,1.3687785540931497e-12,1772224950.1903775
5,1.1,0.0001670242106666667,4.564487647101213e-06,2.635308171766607e-06,1772224950.8895621,4.503209e-09,4.543242e-13,2.623041991693614e-13,1772224951.4632285
5,1.2000000000000002,0.00021513294233333334,2.251577774532275e-05,1.2999490342275876e-05,1772224953.0565999,4.502186e-09,9.408884e-13,5.432221710173963e-13,1772224952.7376964
5,1.3,0.00026327154566666667,1.9347982015731163e-05,1.1170562625058426e-05,1772224953.6645586,4.502965e-09,8.373525e-13,4.834456912816062e-13,1772224954.2169664
5,1.4000000000000001,0.0003331027423333333,1.449057643465478e-05,8.366138205260786e-06,1772224954.918779,4.500432e-09,1.372378e-12,7.923428077299203e-13,1772224955.4899626
5,1.5,0.00046227692933333334,4.082187060390391e-05,2.3568517981987996e-05,1772224956.1804414,4.500655e-09,5.792615e-13,3.344367829561864e-13,1772224956.7637684
5,1.6,0.0005891865313333333,2.89338072018988e-05,1.6704941376697007e-05,1772224957.4684074,4.500922e-09,9.904406e-13,5.718311470263344e-13,1772224958.037724
5,1.7000000000000002,0.0009135149293333333,2.4159560461281757e-07,1.3948528735824064e-07,1772224959.5534592,4.500203e-09,1.084936e-13,6.263880916535159e-14,1772224959.3115299
5,1.8,0.000954424401,5.038279215705151e-05,2.9088518614398655e-05,1772224960.153097,4.499491e-09,7.265763e-13,4.194890223918023e-13,1772224960.7120364
5,1.9000000000000001,0.00115264338,2.735733531609509e-05,1.5794764909058356e-05,1772224961.3967874,4.496649e-09,4.674362e-13,2.6987441589897577e-13,1772224961.9868052
5,2.0,0.0014314544733333332,6.974648702311606e-05,4.02681530578268e-05,1772224962.6840522,4.495267e-09,1.194267e-12,6.895103739342868e-13,1772224963.2606413
5,2.1,0.001660503793333333,3.653430879945798e-05,2.109309302002398e-05,1772224963.951592,4.495888e-09,1.551463e-12,8.957375806877445e-13,1772224964.5344558
5,2.2,0.0019378660533333333,7.006544363099524e-05,4.045230274124565e-05,1772224965.2225578,4.495639e-09,7.662941e-13,4.4242010491342205e-13,1772224965.8071291
5,2.3000000000000003,0.002193543186666667,0.00010669583695002962,6.160087018451202e-05,1772224967.4008996,4.495238e-09,4.458889e-13,2.574340764436661e-13,1772224967.0815232
5,2.4000000000000004,0.0023905059733333334,5.619227548556378e-05,3.2442625377967855e-05,1772224968.0089607,4.495469e-09,5.637163e-13,3.2546175755157986e-13,1772224968.5611012
5,2.5,0.0025741960666666665,2.8997598831551922e-05,1.674177149124928e-05,1772224969.251115,4.494324e-09,3.926365e-13,2.266887889686725e-13,1772224969.8340764
5,2.6,0.00278392207,4.4303437192006514e-05,2.557860138883064e-05,1772224970.5169692,4.496052e-09,7.375604e-13,4.2583069548360806e-13,1772224971.1077447
5,2.7,0.0029051503266666664,2.2324312876301986e-05,1.2888948048606382e-05,1772224971.8014042,4.494202e-09,5.536411e-13,3.1964483811944055e-13,1772224972.381638
5,2.8000000000000003,0.003037324683333333,3.139950664461708e-05,1.8128513613691115e-05,1772224973.0739994,4.494896e-09,4.852026e-13,2.8013185172150634e-13,1772224973.655371
5,2.9000000000000004,0.003111481273333333,1.549762606004828e-05,8.947558577569035e-06,1772224974.3391178,4.496219e-09,9.046708e-13,5.223119299079941e-13,1772224974.9296834
5,3.0,0.0031685778899999996,5.908700811622288e-06,3.4113900041510885e-06,1772224975.624412,4.49482e-09,1.04437e-12,6.029673006335694e-13,1772224976.2036293
5,3.1,0.00321745799,8.686446596904067e-06,5.015122281023871e-06,1772224976.9036322,4.49629e-09,2.363495e-13,1.3645644744783348e-13,1772224977.476945
5,3.2,0.0032417655633333333,3.3461977998353185e-06,1.9319282004966547e-06,1772224978.1725738,4.496514e-09,8.275207e-13,4.777692989049875e-13,1772224978.7509046
5,3.3000000000000003,0.0032636608700000003,5.109220293162975e-06,2.9498097116067423e-06,1772224979.447018,4.493848e-09,1.554048e-12,8.972300311335996e-13,1772224980.024426
5,3.5,0.00329112627,4.814607662298799e-06,2.7797150298706466e-06,1772224982.0046244,4.496359e-09,5.461859e-13,3.15340576392578e-13,1772224982.5720603
5,3.6,0.00330195377,3.5790854260365787e-06,2.0663859341748854e-06,1772224983.2823606,4.498017e-09,9.810872e-13,5.664309590184963e-13,1772224983.8460333
5,3.7,0.00331149041,1.4302197983758428e-06,8.257377855926252e-07,1772224984.5414467,4.49629e-09,5.774307e-13,3.3337977008335407e-13,1772224985.1198087
5,3.8000000000000003,0.00332583619,3.8120494288592356e-06,2.2008877639160388e-06,1772224985.811873,4.495293e-09,1.534129e-12,8.857297911216115e-13,1772224986.3955026
5,3.9000000000000004,0.0033339371766666665,1.91941095808636e-06,1.1081724333366775e-06,1772224987.0934546,4.495566e-09,3.793136e-13,2.1899680906728604e-13,1772224987.6677372
5,4.0,0.0033455163966666663,2.696829137095823e-06,1.5570150282606998e-06,1772224988.3586934,4.495225e-09,6.342343e-13,3.6617534383429386e-13,1772224988.94146
5,4.1000000000000005,0.00335199225,1.936007110541375e-06,1.1177542264240926e-06,1772224989.6323583,4.496648e-09,6.27341e-13,3.6219549522368904e-13,1772224990.2151277
5,4.2,0.00335876387,9.050104659431488e-07,5.225080361317057e-07,1772224990.8958957,4.494482e-09,5.359937e-13,3.094561069789436e-13,1772224991.489367
5,4.3,0.0033601271266666664,1.4438761216561906e-06,8.336222675146745e-07,1772224992.17962,4.494483e-09,1.52138e-13,8.78369152539713e-14,1772224992.7631443
5,4.4,0.0033609358399999995,9.783675600031527e-07,5.648607741342177e-07,1772224993.463447,4.494772e-09,9.778906e-13,5.645854011480046e-13,1772224994.0378966
5,4.5,0.0033636377066666666,4.1642834216169705e-07,2.4042501544524537e-07,1772224994.7281163,4.494573e-09,2.227204e-13,1.2858768289402112e-13,1772224995.3108287
5,4.6000000000000005,0.0033634528566666663,1.0688899083420582e-06,6.171238763153618e-07,1772224996.0148504,4.49708e-09,9.192807e-13,5.307469596058277e-13,1772224996.5844767
5,4.7,0.00336396119,5.269544779199901e-07,3.0423730967778503e-07,1772224997.26955,4.496167e-09,9.729772e-13,5.617486483353683e-13,1772224997.85866
5,4.800000000000001,0.00336216046,7.284931505968965e-07,4.205957165999168e-07,1772224998.5523734,4.49716e-09,1.193185e-12,6.888856809430236e-13,1772224999.1327388
5,4.9,0.003358554373333333,6.737091098455249e-07,3.8896613592481697e-07,1772224999.819614,4.497588e-09,9.301567e-13,5.370262211335341e-13,1772225000.4059865
5,5.0,0.0033560096266666666,6.802154282932255e-08,3.9272256063203036e-08,1772225001.0888753,4.497532e-09,6.178469e-13,3.567140740329758e-13,1772225001.679869
5,5.1000000000000005,0.00335225258,5.234942712835696e-07,3.022395584447959e-07,1772225002.3691013,4.501177e-09,3.199921e-13,1.8474752507355365e-13,1772225002.9549272
5,5.2,0.0033500220766666667,5.471809708150648e-07,3.1591508079551845e-07,1772225003.6365354,4.497088e-09,2.020798e-12,1.1667082692778575e-12,1772225004.227881
5,5.300000000000001,0.00334455056,9.482844135946417e-07,5.474922614571928e-07,1772225004.9093535,4.49734e-09,9.188768e-13,5.305137678321019e-13,1772225005.5012872
5,5.4,0.003340791976666667,6.284493951695572e-07,3.6283542747320133e-07,1772225006.2070425,4.496712e-09,6.524654e-13,3.767010743269169e-13,1772225006.7750993
5,5.5,0.0033388926566666668,4.337250513350794e-07,2.504112751425924e-07,1772225007.473955,4.496831e-09,9.611413e-13,5.549151882842669e-13,1772225008.0489178
5,5.6000000000000005,0.003335574626666667,5.448718069009876e-07,3.1458188438812305e-07,1772225008.743018,4.4988e-09,8.548467e-13,4.935459723608632e-13,1772225009.3231943
5,5.7,0.0033330899533333333,4.2639270477903866e-07,2.461779428846706e-07,1772225010.0123482,4.498745e-09,1.18953e-12,6.867754657091356e-13,1772225010.5966802
5,5.800000000000001,0.0033264723766666666,7.918014951713542e-07,4.571468063819296e-07,1772225011.2929423,4.498609e-09,2.01758e-13,1.1648503561116052e-13,1772225011.8704424
5,5.9,0.003322193136666667,6.746770210668914e-07,3.895249597290246e-07,1772225012.5730398,4.497945e-09,3.270986e-13,1.8885046476154972e-13,1772225013.1439095
5,6.0,0.0033155694000000006,1.339860957960449e-07,7.73569084755135e-08,1772225013.8321745,4.496033e-09,1.635586e-12,9.443060173827833e-13,1772225014.418446
5,6.1000000000000005,0.003306670486666667,1.0987234776270044e-06,6.343482955729127e-07,1772225015.1140678,4.496215e-09,9.261799e-13,5.347302145830206e-13,1772225015.692822
5,6.2,0.003298458593333333,6.252646189858715e-07,3.6099669608624177e-07,1772225016.3779056,4.496569e-09,1.351929e-13,7.805365720752617e-14,1772225016.965742
5,6.300000000000001,0.003289271623333333,2.3609097899233353e-06,1.3630719027446606e-06,1772225017.6494849,4.496892e-09,9.339224e-13,5.392003490422214e-13,1772225018.240965
5,6.4,0.003278622813333333,1.171201160755698e-06,6.761933054375045e-07,1772225018.9307032,4.498081e-09,3.375339e-13,1.9487528802562424e-13,1772225019.514215
5,6.5,0.00326565415,3.6079595984155855e-06,2.0830564453705323e-06,1772225020.2164674,4.497322e-09,1.284833e-13,7.417986784137145e-14,1772225020.7878072
5,6.6000000000000005,0.0032533771300000004,2.1371875039094603e-06,1.2339057806908313e-06,1772225021.493567,4.497484e-09,1.343636e-12,7.75748606292872e-13,1772225022.0618126
5,6.7,0.0032406795800000005,8.409605144516304e-07,4.85528779396495e-07,1772225022.754194,4.495526e-09,8.248325e-13,4.76217265911352e-13,1772225023.3357308
5,6.800000000000001,0.00322324683,3.1459612718850463e-06,1.816321587182969e-06,1772225024.0246546,4.49584e-09,7.563785e-14,4.366953305842454e-14,1772225024.608908
5,6.9,0.0032094247833333333,1.9022472155555704e-06,1.0982629419662247e-06,1772225025.2996304,4.496081e-09,8.66297e-13,5.001568061481652e-13,1772225025.8828394
5,7.0,0.003188767963333333,5.3807498268940874e-06,3.1065773609993338e-06,1772225026.574035,4.496292e-09,7.881703e-13,4.550503348722682e-13,1772225027.1571465
5,7.1000000000000005,0.003169512913333333,3.827487766323359e-06,2.209801092206791e-06,1772225027.8528385,4.497684e-09,4.760606e-13,2.748537155605748e-13,1772225028.4303696
5,7.2,0.0031369903666666663,1.1116233330027927e-05,6.417960305466314e-06,1772225029.125046,4.497336e-09,3.911429e-13,2.258264586066109e-13,1772225029.7044344
5,7.300000000000001,0.0031020339766666665,1.0388553292203663e-05,5.997834039744559e-06,1772225030.3962345,4.496138e-09,1.522451e-13,8.78987494678015e-14,1772225030.9784694
5,7.4,0.003051436326666667,7.0594325617778375e-06,4.075765289868444e-06,1772225031.6701705,4.496417e-09,2.042057e-13,1.1789821586505596e-13,1772225032.252756
5,7.5,0.002961518326666667,2.4451378973266228e-05,1.4117010232272812e-05,1772225032.9432905,4.495742e-09,1.406369e-12,8.119675207299448e-13,1772225033.5258222
5,7.6000000000000005,0.002868317723333333,1.578540364903044e-05,9.113707046034626e-06,1772225034.2237248,4.495956e-09,9.12474e-13,5.268171095285346e-13,1772225034.7998192
5,7.7,0.0027188862133333334,4.213595813373436e-05,2.4327206771074335e-05,1772225035.5053544,4.496209e-09,6.592827e-13,3.8063704431706335e-13,1772225036.0735717
5,7.800000000000001,0.0025835678833333333,3.016722789725562e-05,1.7417057147185322e-05,1772225036.7861054,4.497478e-09,1.47329e-12,8.506043780943838e-13,1772225037.346841
5,7.9,0.0023666913233333334,6.567294056749881e-05,3.791628991511973e-05,1772225038.0364947,4.497484e-09,4.619629e-13,2.667144046706202e-13,1772225038.62055
5,8.0,0.002180578176666667,4.8473294184879624e-05,2.7986069446148172e-05,1772225039.3099325,4.498478e-09,5.164392e-13,2.98166311140075e-13,1772225039.895152
