x,y,sipm_current,sipm_std,sipm_stderr,sipm_time,pd_current,pd_std,pd_stderr,pd_time
5,0.0,6.4610403e-06,3.103418635988496e-09,1.7917595848960595e-09,1772227983.7359707,5.607775e-10,7.770131e-13,4.4860872244886565e-13,1772227983.392057
5,0.1,6.577253306666666e-06,1.5724626584805504e-07,9.078617391643804e-08,1772227984.93534,5.576195e-10,7.45004e-13,4.30128259947348e-13,1772227985.5116816
5,0.2,7.287515770000001e-06,9.316719301418404e-08,5.3790103966380985e-08,1772227986.2026584,5.54737e-10,6.903454e-13,3.9857110252381985e-13,1772227986.785409
5,0.30000000000000004,8.530711386666666e-06,3.4416047786548674e-07,1.9870114454006902e-07,1772227987.4720998,5.529703e-10,5.215074e-13,3.0109243777438185e-13,1772227988.063225
5,0.4,9.8836278e-06,2.3802033854472712e-07,1.3742110653140408e-07,1772227988.7568219,5.526918e-10,9.71801e-14,5.6106956894874754e-14,1772227989.336986
5,0.5,1.2142319166666667e-05,6.486196568902578e-07,3.744807335072731e-07,1772227990.0420125,5.55258e-10,6.77323e-13,3.9105261637832494e-13,1772227990.6108656
5,0.6000000000000001,1.4290170366666665e-05,4.160750321580022e-07,2.402210318195048e-07,1772227991.291865,5.670704e-10,1.534084e-12,8.857038103594978e-13,1772227991.8848314
5,0.7000000000000001,1.7091769466666666e-05,6.230270952067625e-07,3.5970486113005495e-07,1772227992.5778513,5.667843e-10,8.439732e-13,4.872681542088299e-13,1772227993.1598737
5,0.8,1.8900732399999997e-05,3.783056688895195e-07,2.1841487976932553e-07,1772227993.8580701,5.620396e-10,1.647718e-12,9.513104308485918e-13,1772227994.4328725
5,0.9,2.0717033266666665e-05,1.609690713249046e-07,9.293553666063774e-08,1772227995.1269283,5.573232e-10,1.103898e-12,6.373358074578896e-13,1772227995.7061365
5,1.0,2.3013036166666668e-05,5.558638704067772e-07,3.2092815521214007e-07,1772227996.3992865,5.544168e-10,4.771359e-13,2.7547454030503436e-13,1772227996.9798305
5,1.1,2.52548378e-05,3.64052823583346e-07,2.1018599569508816e-07,1772227997.6666899,5.542605e-10,2.228902e-13,1.2868571696972954e-13,1772227998.253982
5,1.2000000000000002,2.9092727633333332e-05,1.1451912256793743e-06,6.611764624195843e-07,1772227998.9499643,5.563393e-10,6.901106e-13,3.984355406806142e-13,1772227999.528625
5,1.3,3.33948725e-05,1.0678900436441052e-06,6.165466041628454e-07,1772228000.2190144,5.591014e-10,4.365006e-13,2.5201373891143315e-13,1772228000.8016784
5,1.4000000000000001,4.29945844e-05,3.17088805961397e-06,1.830713074788296e-06,1772228001.4901035,5.619714e-10,2.513875e-13,1.4513864079590708e-13,1772228002.074977
5,1.5,5.333629833333334e-05,2.9668118717210932e-06,1.7128896327731507e-06,1772228002.752885,5.63358e-10,1.195084e-13,6.899820691042147e-14,1772228003.3497603
5,1.6,7.341493120000002e-05,6.481034085646307e-06,3.7418267739750352e-06,1772228004.04979,5.627316e-10,5.370369e-13,3.1005839877976216e-13,1772228004.623958
5,1.7000000000000002,9.146844289999999e-05,5.175740474131897e-06,2.988215155995692e-06,1772228005.3193126,5.603529e-10,8.738143e-13,5.044969213267445e-13,1772228005.8975747
5,1.8,0.00011346257566666667,3.310375372505901e-06,1.91124611243499e-06,1772228006.59181,5.568641e-10,8.920733e-13,5.150387598918778e-13,1772228007.1707175
5,1.9000000000000001,0.00014929583166666666,8.933303769621937e-06,5.157645336143924e-06,1772228007.8611975,5.539719e-10,8.939063e-13,5.160970429353023e-13,1772228008.4460993
5,2.0,0.00018058489066666666,5.779450805640063e-06,3.33676747840449e-06,1772228009.1478796,5.516901e-10,4.839378e-13,2.794016191010353e-13,1772228009.718899
5,2.1,0.00024307162900000004,1.8717914691018834e-05,1.0806793085528175e-05,1772228011.326596,5.504344e-10,3.208568e-13,1.852467598513219e-13,1772228010.992809
5,2.2,0.00026451494166666666,9.727308489006131e-06,5.616064174618222e-06,1772228011.9403126,5.50953e-10,2.398592e-13,1.3848277368760828e-13,1772228012.4875708
5,2.3000000000000003,0.00029985249166666666,5.716944001835544e-06,3.3006791584017676e-06,1772228013.1743693,5.526017e-10,7.721691e-13,4.458120377449111e-13,1772228013.7611806
5,2.4000000000000004,0.0003481907923333334,1.088241350107259e-05,6.282964364277079e-06,1772228014.4507473,5.548116e-10,2.653816e-13,1.532181381979736e-13,1772228015.0354261
5,2.5,0.00038232847,6.032982551199253e-06,3.483144099951204e-06,1772228015.7177303,5.562261e-10,2.444887e-13,1.4115561675882167e-13,1772228016.3092961
5,2.6,0.00042141736933333333,8.150754151516102e-06,4.705840103476282e-06,1772228017.0009203,5.566593e-10,2.184834e-13,1.261414498034647e-13,1772228017.5832388
5,2.7,0.0004437112446666667,4.12738955935399e-06,2.382949473143477e-06,1772228018.2678568,5.56616e-10,2.982705e-13,1.7220655346632427e-13,1772228018.8575926
5,2.8000000000000003,0.0004662558753333334,6.5905777575350975e-06,3.805071842428049e-06,1772228019.5520055,5.556436e-10,3.868463e-13,2.2334581544001074e-13,1772228020.131884
5,2.9000000000000004,0.0004816681506666666,2.7712982471609826e-06,1.6000097890031314e-06,1772228020.8197916,5.546045e-10,6.529908e-13,3.770044141583491e-13,1772228021.4047446
5,3.0,0.0004918183553333333,8.546743484572746e-07,4.934464651512755e-07,1772228022.1015306,5.525678e-10,6.299736e-13,3.6371542754235766e-13,1772228022.677998
5,3.1,0.0005002811513333333,1.2825035085179632e-06,7.404537458794856e-07,1772228023.382849,5.504179e-10,4.175512e-13,2.4107329772045127e-13,1772228023.9527636
5,3.2,0.0005035477603333333,2.98650443770364e-07,1.7242591410442084e-07,1772228024.6535869,5.483541e-10,5.249622e-13,3.0308706748437817e-13,1772228025.2260194
5,3.3000000000000003,0.0005058015646666667,6.665175601814742e-07,3.8481409279038676e-07,1772228025.9139543,5.465639e-10,5.568784e-13,3.2151389414588815e-13,1772228026.4991972
