x,y,sipm_current,sipm_std,sipm_stderr,sipm_time,pd_current,pd_std,pd_stderr,pd_time
4.8500000000000005,5.15,0.0005049179351000001,3.5427617431028464e-07,5.010221705352592e-08,1772227877.3309114,5.30341e-10,1.949337e-13,2.756778823035682e-14,1772227867.581579
