x,y,sipm_current,sipm_std,sipm_stderr,sipm_time,pd_current,pd_std,pd_stderr,pd_time
4.9,5.200000000000001,2.3669109337999998e-05,5.4489037911799926e-08,7.70591364155292e-09,1772663851.1108284,4.819163e-11,4.689918e-14,6.6325456420177e-15,1772663842.297028
