x,y,sipm_current,sipm_std,sipm_stderr,sipm_time,pd_current,pd_std,pd_stderr,pd_time
5,0.0,2.1035748566666665e-06,9.079582372834601e-09,5.242099327085439e-09,1772660513.6767538,2.591937e-10,4.833834e-14,2.7908153611179657e-14,1772660514.2596636
5,0.1,2.1624027166666665e-06,4.49239300036897e-08,2.5936843080686154e-08,1772660515.7959018,2.592725e-10,1.467514e-13,8.472696029395445e-14,1772660516.3813245
5,0.2,2.3746307533333335e-06,2.898645460045697e-08,1.6735337366426697e-08,1772660517.0780594,2.593747e-10,6.411024e-14,3.7014064321811514e-14,1772660517.6541443
5,0.30000000000000004,2.7520245366666663e-06,9.400926810872926e-08,5.427627624889454e-08,1772660518.3612626,2.594328e-10,9.927e-14,5.731356122245415e-14,1772660518.9366534
5,0.4,3.1174786266666666e-06,5.705035068969012e-08,3.293803532805515e-08,1772660519.626895,2.594762e-10,2.069197e-14,1.194651444956366e-14,1772660520.2104328
5,0.5,3.6838429233333335e-06,1.430890207849236e-07,8.26124846682556e-08,1772660520.9020483,2.595971e-10,5.008994e-14,2.8919440342692207e-14,1772660521.4842463
5,0.6000000000000001,4.1495904299999994e-06,7.258813003715466e-08,4.190877641692281e-08,1772660522.1739202,2.59816e-10,6.348797e-14,3.6654796569802886e-14,1772660522.758152
5,0.7000000000000001,4.7053831233333335e-06,1.4102106681451652e-07,8.141855088676932e-08,1772660523.43955,2.600476e-10,9.751931e-14,5.630279987968656e-14,1772660524.031773
5,0.8,5.138719340000001e-06,8.826730413255235e-08,5.096115180157167e-08,1772660524.724666,2.601675e-10,7.253872e-14,4.1880249518670895e-14,1772660525.305511
5,0.9,5.684885656666667e-06,1.6077048219534354e-07,9.282088117322753e-08,1772660525.997156,2.603986e-10,1.251497e-13,7.225521298400091e-14,1772660526.5790799
5,1.0,6.146379646666668e-06,1.4058669092230837e-07,8.116776384847346e-08,1772660527.2627964,2.608405e-10,4.463688e-14,2.5771114683785022e-14,1772660527.853249
5,1.1,6.75644819e-06,9.477988875385221e-08,5.472119428579936e-08,1772660528.5473385,2.611272e-10,6.56594e-14,3.790847226482932e-14,1772660529.1271873
5,1.2000000000000002,7.92604058e-06,3.808585055141254e-07,2.1988876068173888e-07,1772660529.8146555,2.616121e-10,9.256957e-14,5.3445066158267914e-14,1772660530.400838
5,1.3,9.391886593333333e-06,3.0334002621771246e-07,1.7513344579278444e-07,1772660531.1009269,2.619738e-10,6.208155e-14,3.584279960420921e-14,1772660531.675974
5,1.4000000000000001,1.2181944e-05,9.225089077119455e-07,5.326107661973194e-07,1772660532.3649385,2.622652e-10,4.350464e-14,2.5117415614997763e-14,1772660532.9484289
5,1.5,1.5237883466666667e-05,7.889771258957265e-07,4.5551615602035497e-07,1772660533.63495,2.62643e-10,1.107394e-13,6.393542239989764e-14,1772660534.2232323
5,1.6,2.0699297833333337e-05,1.678823836661453e-06,9.692693940184504e-07,1772660534.9127858,2.628808e-10,1.277473e-13,7.375493804324787e-14,1772660535.4971735
5,1.7000000000000002,2.5645614e-05,1.458884480122556e-06,8.422873473153251e-07,1772660536.197171,2.632058e-10,9.694136e-14,5.5969120291608424e-14,1772660536.7701747
5,1.8,3.2137150266666664e-05,8.342145506522482e-07,4.816339953809782e-07,1772660537.4596589,2.635398e-10,2.455358e-14,1.4176016022569013e-14,1772660538.0434499
5,1.9000000000000001,4.159866016666667e-05,2.292409157275135e-06,1.3235230440455624e-06,1772660538.7346117,2.636965e-10,4.793828e-14,2.7677178862487656e-14,1772660539.317488
5,2.0,4.9931471166666663e-05,1.3414301074189796e-06,7.744750336174165e-07,1772660540.0217185,2.638512e-10,5.343626e-14,3.085143909548684e-14,1772660540.591421
5,2.1,6.125288670000001e-05,2.6621671101075173e-06,1.5370028976483432e-06,1772660541.2872405,2.640969e-10,6.932879e-14,4.0026995569091034e-14,1772660541.8660648
5,2.2,6.966788253333333e-05,1.654626245727354e-06,9.552989083789077e-07,1772660542.5596604,2.642071e-10,1.403716e-13,8.104358104657848e-14,1772660543.1386724
5,2.3000000000000003,8.129955596666666e-05,2.9267248535137514e-06,1.6897453820201325e-06,1772660543.8376682,2.643224e-10,6.79913e-14,3.9254795357552604e-14,1772660544.4131744
5,2.4000000000000004,8.95353818e-05,1.7280978179588462e-06,9.977177403845449e-07,1772660545.1104574,2.643429e-10,2.015116e-13,1.163427765048322e-13,1772660545.6876266
5,2.5,9.716927303333333e-05,6.539977662944347e-07,3.7758578641950587e-07,1772660546.3902225,2.643368e-10,1.659757e-13,9.582611507393658e-14,1772660546.9612765
5,2.6,0.00010462809833333333,1.2070004261143525e-06,6.968620209291145e-07,1772660547.6443818,2.643249e-10,9.179156e-14,5.299588187533569e-14,1772660548.234715
5,2.7,0.00010926343533333332,5.597447729107337e-07,3.231687953174981e-07,1772660548.9305859,2.64263e-10,1.580447e-13,9.124715008899364e-14,1772660549.5090837
5,2.8000000000000003,0.00011437603666666667,8.643951308602397e-07,4.990587614883612e-07,1772660550.203499,2.642525e-10,1.641399e-13,9.476621544975826e-14,1772660550.7834508
