x,y,sipm_current,sipm_std,sipm_stderr,sipm_time,pd_current,pd_std,pd_stderr,pd_time
0.0,5,1.091603809e-05,1.4343168635304246e-06,8.281032272625103e-07,1772659505.2845268,9.453639e-10,3.985516e-13,2.301038735459561e-13,1772659505.866795
0.1,5,8.86146575e-06,2.693763078391387e-07,1.5552448384423423e-07,1772659506.5499926,9.449285e-10,6.803925e-13,3.928247930296025e-13,1772659507.1395466
0.2,5,1.1111177466666665e-05,6.541255763293279e-07,3.776595775775566e-07,1772659507.834898,9.442593e-10,2.992287e-13,1.7275977049426176e-13,1772659508.4137087
0.30000000000000004,5,1.3106523966666666e-05,4.1293826875260863e-07,2.3841002062301663e-07,1772659509.1136048,9.427076e-10,6.484964e-13,3.7440957110850324e-13,1772659509.6955607
0.4,5,1.5848698266666667e-05,7.095742139754155e-07,4.0967286344872327e-07,1772659510.3938484,9.427532e-10,1.612324e-13,9.308756954208942e-14,1772659510.970037
0.5,5,1.7863421866666666e-05,4.731140500220027e-07,2.7315252413759736e-07,1772659511.663169,9.440561e-10,9.285242e-13,5.360836968190819e-13,1772659512.2427986
0.6000000000000001,5,1.9985652466666666e-05,2.1846957111888388e-07,1.2613346569522972e-07,1772659512.9464173,9.449055e-10,4.480353e-13,2.5867330106145477e-13,1772659513.516778
0.7000000000000001,5,2.260773333333333e-05,6.439040382505271e-07,3.717581698162289e-07,1772659514.214987,9.463558e-10,7.126543e-13,4.1145115194414433e-13,1772659514.789936
0.8,5,2.5114994166666668e-05,4.4819210881458954e-07,2.587638346727693e-07,1772659515.4874942,9.471407e-10,2.786709e-13,1.608907191303153e-13,1772659516.0645573
0.9,5,2.94591767e-05,1.312638773114311e-06,7.578523490062875e-07,1772659516.7538161,9.487537e-10,1.888769e-13,1.0904812905870203e-13,1772659517.3381784
1.0,5,3.4014517666666664e-05,1.145801027147025e-06,6.615285314610846e-07,1772659518.0337112,9.493514e-10,2.823053e-13,1.6298904094865806e-13,1772659518.6127088
1.1,5,4.331538896666667e-05,3.029314147891378e-06,1.7489753387450288e-06,1772659519.3246906,9.51598e-10,1.750964e-13,1.010919536741344e-13,1772659519.8858109
1.2000000000000002,5,5.2937239e-05,2.7901453094083297e-06,1.610891145465071e-06,1772659520.576136,9.522619e-10,7.194915e-13,4.153986112046476e-13,1772659521.160055
1.3,5,6.631392336666667e-05,1.674759822843258e-06,9.66923034546525e-07,1772659521.8569899,9.560847e-10,8.99785e-13,5.194911119627875e-13,1772659522.4337444
1.4000000000000001,5,8.865811286666667e-05,5.229689480368939e-06,3.019362629269161e-06,1772659523.1338086,9.570675e-10,2.264344e-13,1.307319617937914e-13,1772659523.7083328
1.5,5,0.00010963560566666667,3.292669512155383e-06,1.9010236291953842e-06,1772659524.4048352,9.678526e-10,1.492248e-11,8.615497844976806e-12,1772659524.9816194
1.6,5,0.00014596759266666669,8.455541886965153e-06,4.881809384583488e-06,1772659525.6710212,9.934887e-10,1.38726e-12,8.009349344360004e-13,1772659526.2593613
1.7000000000000002,5,0.000175195388,5.20000816840263e-06,3.0022261158155113e-06,1772659526.9568496,9.967424e-10,7.415489e-13,4.2813345703227086e-13,1772659527.5338552
1.8,5,0.00022116778,1.7018809276394642e-05,9.825814117013348e-06,1772659529.1324778,9.986474e-10,5.797485e-13,3.3471795253728175e-13,1772659528.8069453
1.9000000000000001,5,0.0002524333606666667,8.714863560307784e-06,5.031528822494559e-06,1772659529.7442343,1.002126e-09,2.062746e-12,1.190926958369824e-12,1772659530.294323
2.0,5,0.00028388160633333336,4.53330674173401e-06,2.617305867659276e-06,1772659530.9860127,1.003178e-09,1.116713e-12,6.447345511575546e-13,1772659531.5675392
2.1,5,0.0003225276906666667,8.742890462652501e-06,5.047710162107833e-06,1772659532.2651596,1.004303e-09,1.528535e-13,8.825000937157647e-14,1772659532.841564
2.2,5,0.0003492016006666667,4.680847744798116e-06,2.702488705494845e-06,1772659533.5309527,1.005484e-09,1.326724e-12,7.659844585403371e-13,1772659534.1153839
2.3000000000000003,5,0.00038033420566666666,7.260416932767363e-06,4.191803670562154e-06,1772659534.8066268,1.007231e-09,3.699516e-13,2.1359165584713277e-13,1772659535.388848
2.4000000000000004,5,0.000399860587,3.759173709383586e-06,2.1703599530431774e-06,1772659536.071924,1.00966e-09,2.960442e-13,1.7092119856202744e-13,1772659536.6630404
2.5,5,0.0004157236636666667,1.2952110562618124e-06,7.477904519901369e-07,1772659537.3548374,1.009193e-09,4.065252e-13,2.3470743365236645e-13,1772659537.9366012
2.6,5,0.0004305268193333333,2.4327086753095137e-06,1.4045250085498857e-06,1772659538.6218238,1.011212e-09,1.299418e-13,7.502193320898452e-14,1772659539.210434
2.7,5,0.0004393397943333334,9.594414231993823e-07,5.539337639558411e-07,1772659539.9144988,1.01181e-09,5.665984e-13,3.2712573876241126e-13,1772659540.484296
2.8000000000000003,5,0.00044603452533333336,1.222682505665411e-06,7.059160737793712e-07,1772659541.182374,1.012861e-09,5.379118e-13,3.1056352253027614e-13,1772659541.758015
2.9000000000000004,5,0.00044994818700000005,4.621534081608187e-07,2.668243946085517e-07,1772659542.4414964,1.01368e-09,6.947824e-13,4.0113280566821423e-13,1772659543.0326786
