x,y,sipm_current,sipm_std,sipm_stderr,sipm_time,pd_current,pd_std,pd_stderr,pd_time
5,0.0,0.0016391480533333334,1.066107556185412e-06,6.155174845487418e-07,1772217644.746401,3.146043e-07,3.438241e-11,1.985069366888808e-11,1772217643.5948036
5,0.1,0.0017133806466666666,9.299916993897676e-05,5.3693095798679986e-05,1772217645.347183,3.146685e-07,2.56421e-11,1.4804473337587304e-11,1772217645.9075863
5,0.2,0.00208820233,6.191360391511757e-05,3.5745835886893e-05,1772217646.6065898,3.149517e-07,1.657949e-10,9.572173014526708e-11,1772217647.1812022
5,0.30000000000000004,0.0033021262933333336,2.9621440744426056e-06,1.7101946787578932e-06,1772217648.8068397,3.151815e-07,4.122305e-11,2.3800139014317402e-11,1772217648.4554498
5,0.4,0.00343836116,0.0001775408698395962,0.00010250326899405119,1772217649.4068823,3.151844e-07,2.285107e-11,1.3193071415770983e-11,1772217649.9663048
5,0.5,0.004119256696666667,9.010837991910742e-05,5.202409740253774e-05,1772217650.668165,3.151972e-07,4.152512e-11,2.3974539210131514e-11,1772217651.240046
5,0.6000000000000001,0.004964736693333333,0.00017602799014731593,0.00010162980749646165,1772217651.9378972,3.150837e-07,6.769064e-11,3.908120922561805e-11,1772217652.51459
5,0.7000000000000001,0.005525821143333334,9.327405307368346e-05,5.3851799650498585e-05,1772217653.2080762,3.150755e-07,6.141894e-11,3.5460241542341476e-11,1772217653.787788
5,0.8,0.006251429983333333,0.0001835393070344522,0.00010596646832321836,1772217654.476688,3.150928e-07,8.375508e-11,4.835601798399864e-11,1772217655.0611982
5,0.9,0.0067760499900000005,0.00011645185305303397,6.723350870779991e-05,1772217655.7545369,3.15142e-07,7.058832e-11,4.075418555364345e-11,1772217656.336343
5,1.0,0.008034079440000001,1.7123801749099953e-05,9.886431549392643e-06,1772217657.8457532,3.150746e-07,8.499261e-11,4.907050626262888e-11,1772217657.6094422
5,1.1,0.00814693714,0.00018213983297855202,0.0001051584816003205,1772217658.4459553,3.147636e-07,5.667107e-11,3.271905751976413e-11,1772217659.0063145
5,1.2000000000000002,0.008818661106666667,0.00010287466762136386,5.939471704398771e-05,1772217659.707007,3.147959e-07,7.399428e-11,4.272061747649254e-11,1772217660.280371
5,1.3,0.009872956720000001,0.00028692955079798296,0.00016565885339167387,1772217660.9853992,3.146353e-07,1.140393e-10,6.58406205531965e-11,1772217661.554108
