x,y,sipm_current,sipm_std,sipm_stderr,sipm_time,pd_current,pd_std,pd_stderr,pd_time
0.0,5,0.0001035689977,1.5258704359408734e-05,8.809617069389548e-06,1772223538.7393494,5.245997e-09,7.597666e-13,4.386514510312867e-13,1772223539.32231
0.1,5,7.476645463333334e-05,4.22948953661316e-06,2.4418969224983132e-06,1772223540.0230918,5.242798e-09,1.573147e-12,9.082568439248522e-13,1772223540.6043975
0.2,5,9.136882106666668e-05,2.6695474671113073e-06,1.541263948751197e-06,1772223541.2959216,5.244467e-09,7.28496e-13,4.205973617035656e-13,1772223541.8783598
0.30000000000000004,5,0.00011675049300000001,6.258818556248029e-06,3.613530578258825e-06,1772223542.5817058,5.244778e-09,1.174906e-12,6.783322953725065e-13,1772223543.1565108
0.4,5,0.00013789476833333335,3.5712641728605737e-06,2.0618703315483185e-06,1772223543.843395,5.243251e-09,9.874324e-13,5.700943619465583e-13,1772223544.4319875
0.5,5,0.00016557356300000002,6.8334075997105546e-06,3.9452697171753234e-06,1772223545.1276948,5.244627e-09,5.174578e-13,2.9875440012427155e-13,1772223545.7045763
0.6000000000000001,5,0.00018656739833333334,4.762744670905379e-06,2.749771917828676e-06,1772223546.3953161,5.244778e-09,4.346654e-13,2.509541856974164e-13,1772223546.9776165
0.7000000000000001,5,0.000221583038,1.4041677878460323e-05,8.106966503003081e-06,1772223548.5760565,5.244511e-09,5.892179e-14,3.40185113176346e-14,1772223548.2521136
0.8,5,0.000250900878,1.1474835441006506e-05,6.624999330771765e-06,1772223549.1956112,5.243275e-09,1.726374e-12,9.96722493621971e-13,1772223549.734493
0.9,5,0.00029303078566666666,8.442986003759839e-06,4.874560242034986e-06,1772223550.4376156,5.244195e-09,7.793756e-13,4.4997271245982615e-13,1772223551.008078
1.0,5,0.000369734997,2.510855050587772e-05,1.4496428393529817e-05,1772223551.6971073,5.242615e-09,5.918335e-13,3.416952305404384e-13,1772223552.2824988
1.1,5,0.00045095540133333333,2.012749630367307e-05,1.1620615409038845e-05,1772223552.9862514,5.243359e-09,7.020747e-13,4.053430170362258e-13,1772223553.5565207
1.2000000000000002,5,0.0005963352573333334,4.8173999591427136e-05,2.781327163205138e-05,1772223554.2427936,5.24244e-09,1.095123e-12,6.322695588457506e-13,1772223554.8298457
1.3,5,0.0007687705466666666,8.709250211664817e-05,5.0282879541444875e-05,1772223555.6233702,5.242728e-09,1.977488e-12,1.1417032291192548e-12,1772223556.1043844
1.4000000000000001,5,0.0009701648943333333,7.444004563182845e-05,4.297798038402418e-05,1772223556.9265466,5.241946e-09,7.253215e-13,4.187645632740232e-13,1772223557.378463
1.5,5,0.00116196106,6.501292646188505e-05,3.7535230593574684e-05,1772223558.0648236,5.242511e-09,6.454638e-13,3.726586986821588e-13,1772223558.6516447
1.6,5,0.0013770391466666667,3.886480036858137e-05,2.243860295480152e-05,1772223559.3568223,5.242502e-09,1.141905e-12,6.592791591389797e-13,1772223559.9258614
1.7000000000000002,5,0.0016747279733333332,8.14497750722237e-05,4.702504956338283e-05,1772223560.6140273,5.239292e-09,6.930093e-13,4.0010910590591416e-13,1772223561.200005
1.8,5,0.0019142094000000002,5.40915180043126e-05,3.122975248066537e-05,1772223561.8844743,5.241806e-09,7.495228e-13,4.3273719034376205e-13,1772223562.4732091
1.9000000000000001,5,0.00225457099,0.00011068321734593393,6.390298532944881e-05,1772223564.0732932,5.24083e-09,8.244752e-13,4.760109786601706e-13,1772223563.7460048
2.0,5,0.0024623596566666667,6.548822109633171e-05,3.7809642078716845e-05,1772223564.6861222,5.23846e-09,7.751845e-13,4.475529797466255e-13,1772223565.2332852
2.1,5,0.002682249246666666,3.189996782507922e-05,1.841745501094989e-05,1772223565.9267116,5.238777e-09,1.030793e-12,5.95128616028782e-13,1772223566.507593
2.2,5,0.002935901406666667,5.8621373314120556e-05,3.384506566317305e-05,1772223567.2084346,5.237071e-09,1.020942e-12,5.894411385269949e-13,1772223567.781342
2.3000000000000003,5,0.00310539822,3.0095636678173035e-05,1.7375723937576378e-05,1772223568.4789834,5.237955e-09,8.909226e-13,5.143744029371213e-13,1772223569.0554278
2.4000000000000004,5,0.0032890944733333333,4.041875923929423e-05,2.3335781527117198e-05,1772223569.7531233,5.237741e-09,2.547328e-13,1.4707005065142713e-13,1772223570.3292716
2.5,5,0.003391053813333333,2.114184357630982e-05,1.2206249079947434e-05,1772223571.0165114,5.238137e-09,5.056006e-13,2.919086425124363e-13,1772223571.6032228
2.6,5,0.00347616884,6.839664405017813e-06,3.948882085403736e-06,1772223572.2936072,5.239084e-09,4.033663e-13,2.3288364188702336e-13,1772223572.8769412
2.7,5,0.003549914136666667,1.1321724377126549e-05,6.536600616824761e-06,1772223573.5643928,5.238749e-09,1.531429e-12,8.841709453947995e-13,1772223574.1506925
2.8000000000000003,5,0.00359228141,4.089363948032287e-06,2.3609953762107914e-06,1772223574.84787,5.23894e-09,1.335103e-12,7.708220764458769e-13,1772223575.4248018
2.9000000000000004,5,0.003626538453333333,5.783989275447199e-06,3.339387765169349e-06,1772223576.121542,5.239728e-09,1.075007e-12,6.20655580830732e-13,1772223576.6977239
3.0,5,0.0036437617100000003,2.815051862482602e-06,1.6252709505870879e-06,1772223577.3870492,5.240718e-09,1.41092e-12,8.145950418050268e-13,1772223577.972031
